Gender,Duration (s),RMS Energy,ZCR (Zero Crossing Rate),Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Pitch (Fundamental Frequency),MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
Female,2.0620625,0.06653577,0.15975060096153845,2044.157966535781,1796.4147633635332,4111.658653846154,165.23489068972845,-337.8375549316406,62.138309478759766,-25.88098907470703,9.976405143737793,3.3027944564819336,-16.046951293945312,-20.63972282409668,1.4505746364593506,-3.7778115272521973,-15.973822593688965,-20.45609474182129,-3.3594236373901367,-22.168506622314453,-15.679972648620605,-15.59001636505127,-3.0051918029785156,-7.8273773193359375,-7.2567267417907715,-12.124062538146973,-3.1708714962005615
Female,2.0620625,0.06466057,0.18952824519230768,1993.6425244199784,1668.2574212602512,3793.6298076923076,215.43833035633227,-347.876708984375,60.07383728027344,-36.391170501708984,-4.463579177856445,-10.179112434387207,-26.450576782226562,-30.299253463745117,-0.6139297485351562,-2.087571382522583,-12.905320167541504,-15.502402305603027,-5.863235950469971,-15.695634841918945,-15.3671236038208,-11.46610164642334,-2.7605488300323486,0.2026665359735489,-8.32730770111084,-7.404552459716797,1.269562005996704
Female,2.0620625,0.064200826,0.17434645432692308,1974.0974048811293,1763.3724366355752,3841.346153846154,167.53844421119388,-341.34539794921875,65.10952758789062,-23.80724334716797,9.166330337524414,0.3137661814689636,-18.29948616027832,-23.924436569213867,-0.029488813132047653,-2.9210941791534424,-11.56787395477295,-12.473861694335938,-5.446625709533691,-13.698290824890137,-15.213677406311035,-17.76857566833496,-5.743918418884277,-6.887035846710205,-9.566579818725586,-11.733054161071777,-1.2679675817489624
Female,2.0620625,0.06769966,0.15927734375,1887.3270715258682,1742.4202436037351,3691.466346153846,197.06196174868336,-331.3177795410156,65.23075103759766,-22.606647491455078,6.886348724365234,-3.7040367126464844,-19.639867782592773,-23.530961990356445,-1.9649932384490967,-5.86784553527832,-13.44997787475586,-14.83555793762207,-5.455287933349609,-13.495645523071289,-12.633964538574219,-15.819764137268066,-3.2185263633728027,-6.583138942718506,-7.358957767486572,-6.874875068664551,0.11385369300842285
Female,2.01325,0.04821844,0.20146639384920634,2428.8406328570068,2161.62219688792,5025.545634920635,155.32801365507117,-323.7806396484375,59.353233337402344,14.566973686218262,5.1825337409973145,-8.720677375793457,-22.999065399169922,-16.410465240478516,-6.286113739013672,-10.663397789001465,-2.6810271739959717,-19.4715576171875,-1.1226558685302734,-26.00362777709961,-13.728326797485352,-9.757055282592773,-2.0883140563964844,-14.245896339416504,-2.04006028175354,-11.844513893127441,-4.7262444496154785
Female,2.01325,0.050391853,0.1940491691468254,2543.522770032145,2283.06675585441,5275.545634920635,138.01196085133674,-307.5364990234375,54.62117004394531,11.769241333007812,5.456362724304199,0.12051952630281448,-17.391536712646484,-7.260001182556152,-2.1508703231811523,-9.061450004577637,-2.694176197052002,-18.47360610961914,-1.6628663539886475,-18.42534065246582,-10.833011627197266,-13.2510347366333,-3.3980934619903564,-17.592992782592773,-3.0520529747009277,-17.757169723510742,-5.8256096839904785
Female,2.01325,0.06880199,0.11920262896825397,2223.8011823307934,2231.6609696008977,4885.168650793651,139.04280494499673,-301.2314758300781,62.94145584106445,22.93288803100586,8.198629379272461,-2.031874179840088,-14.931102752685547,-4.288995265960693,3.3416130542755127,-2.6999316215515137,-2.3983964920043945,-15.09893798828125,4.735664367675781,-18.265987396240234,-13.507462501525879,-9.37993049621582,-5.77435302734375,-18.195276260375977,-3.5195159912109375,-14.193048477172852,-6.193917274475098
Female,2.01325,0.06343235,0.13805183531746032,2315.1353799931712,2217.7848896221544,4980.5307539682535,145.4679459860931,-297.93902587890625,58.602317810058594,18.738332748413086,11.268208503723145,-4.389056205749512,-14.049408912658691,-7.581503868103027,0.7764106392860413,-2.2481563091278076,-3.6991169452667236,-16.923004150390625,4.906310558319092,-16.091373443603516,-10.9993314743042,-12.24118423461914,-1.9428883790969849,-15.398316383361816,-1.9178407192230225,-15.2613525390625,-5.987782955169678
Female,2.01325,0.04627357,0.22295076884920634,2478.9417463189106,2139.113807809726,4946.5525793650795,167.69181446033093,-328.1397705078125,57.955684661865234,8.648059844970703,-0.0242279302328825,-7.335659980773926,-21.242046356201172,-17.9161434173584,-2.747720718383789,-11.88499927520752,-9.703415870666504,-21.196659088134766,-4.760521411895752,-21.133394241333008,-9.60084056854248,-13.040231704711914,0.9921344518661499,-12.932177543640137,-0.6682234406471252,-10.582320213317871,-2.506150245666504
Female,2.01325,0.06426285,0.18919735863095238,2409.98201148028,2151.96940975667,4789.806547619048,142.09827096812944,-298.8659362792969,57.98124313354492,13.821048736572266,7.012401580810547,-5.605345249176025,-17.172000885009766,-7.271063327789307,-0.5783035755157471,-5.266994953155518,-4.171479225158691,-13.939312934875488,-2.2808573246002197,-16.612417221069336,-5.853693962097168,-14.202465057373047,-3.578871965408325,-15.39645004272461,-3.334554433822632,-13.962225914001465,-9.773883819580078
Female,2.01325,0.073214665,0.16869729662698413,2346.183096475009,2178.8276879234513,4780.0099206349205,143.8342736226582,-288.2694091796875,55.69692611694336,22.154062271118164,8.881994247436523,-9.364177703857422,-19.71735191345215,-8.720294952392578,2.052396774291992,-8.646302223205566,-5.012895584106445,-13.09054183959961,0.9998949766159058,-19.133100509643555,-8.406229972839355,-18.72281265258789,-5.922567367553711,-17.692096710205078,-1.433031439781189,-12.551579475402832,-9.046238899230957
Female,1.78675,0.060573597,0.25042724609375,2654.4723055312325,2047.1213247049595,5123.744419642857,154.01679545105054,-301.98291015625,41.18165969848633,14.024815559387207,12.935325622558594,-14.059890747070312,-17.828142166137695,-13.49365234375,-7.803730487823486,-13.543075561523438,-10.765475273132324,-23.45039939880371,0.14074496924877167,-13.690378189086914,-8.15945816040039,-6.973765850067139,-4.006065368652344,-14.603148460388184,-4.827144145965576,-6.933570861816406,-5.00707483291626
Female,1.78675,0.0451274,0.26124790736607145,2830.1563260106045,2081.6254738086923,5319.3359375,145.89701434075977,-323.5216979980469,33.29916000366211,12.823875427246094,12.400434494018555,-11.892533302307129,-8.629185676574707,-8.348158836364746,-6.901134014129639,-14.391366958618164,-9.446524620056152,-21.755496978759766,-3.2702407836914062,-15.24516487121582,-10.283013343811035,-8.97407341003418,-0.6261218190193176,-12.260933876037598,-1.9309349060058594,-16.530851364135742,-7.974444389343262
Female,1.78675,0.048401006,0.21394566127232142,2547.918733091273,2025.327106007085,4931.501116071428,157.422231736578,-329.35870361328125,41.2940673828125,18.255525588989258,15.473630905151367,-13.71826171875,-6.086491107940674,-4.967291831970215,-4.084023952484131,-9.622926712036133,-6.8068928718566895,-16.913501739501953,1.4629603624343872,-13.951936721801758,-8.30717945098877,-4.74456262588501,0.3984434902667999,-9.883193016052246,-7.082981586456299,-18.206668853759766,-12.289141654968262
Female,1.78675,0.052656893,0.21616908482142858,2604.8374299795187,2032.329672919229,5013.671875,157.57271188547216,-319.3279113769531,38.59344482421875,18.274072647094727,21.219501495361328,-3.9174487590789795,-4.435899257659912,-11.538530349731445,-2.8349902629852295,-12.223061561584473,-7.317440986633301,-16.935829162597656,-3.2588818073272705,-13.484762191772461,-9.883925437927246,-10.631195068359375,3.8208727836608887,-14.684219360351562,-6.576937198638916,-21.634721755981445,-13.557920455932617
Female,1.78675,0.05892064,0.22731236049107142,2475.8466823313415,1924.1521893650113,4595.703125,184.60367934643872,-313.7359924316406,45.740234375,9.712244987487793,8.236761093139648,-18.21449089050293,-21.307552337646484,-11.536108016967773,-1.5126065015792847,-10.143072128295898,-11.233662605285645,-17.958694458007812,-3.4964821338653564,-13.824606895446777,-4.2458977699279785,-7.8266072273254395,0.4024398922920227,-7.66309118270874,-5.90834903717041,-15.47457218170166,-7.303230285644531
Female,1.78675,0.049343597,0.21363176618303573,2515.454999739393,1987.3618953139746,4805.943080357143,160.75431190291343,-317.8047180175781,48.93075180053711,13.765031814575195,13.571279525756836,-14.2197265625,-18.530797958374023,-14.390168190002441,-0.3850162923336029,-11.009971618652344,-10.203751564025879,-18.14994239807129,-4.581894874572754,-15.456647872924805,-11.61519718170166,-15.855847358703613,-3.215839385986328,-11.457741737365723,-6.285642147064209,-12.180084228515625,-8.335016250610352
Female,1.78675,0.052784447,0.23085239955357142,2549.4703625579036,1992.9257082490954,4846.400669642857,168.24743461764345,-330.25848388671875,41.46630096435547,23.60406494140625,19.951433181762695,-14.64311408996582,-15.816339492797852,-15.230796813964844,-6.916197776794434,-12.024334907531738,-9.277928352355957,-24.530370712280273,-11.019051551818848,-16.513059616088867,-7.713409423828125,-14.237706184387207,1.1316330432891846,-12.379759788513184,-9.382524490356445,-8.390177726745605,-7.507941722869873
Female,1.813125,0.020848434,0.2060546875,2425.6831045252525,2027.4587559410827,4924.205043859649,141.69604901727428,-386.0397033691406,51.976375579833984,-3.4981448650360107,2.2654106616973877,-10.546941757202148,-2.311089277267456,-6.560609340667725,-0.9869297742843628,-10.126140594482422,4.084594249725342,-15.740283966064453,-0.3697054088115692,-18.535673141479492,-5.083559036254883,-5.506046295166016,1.3011579513549805,-13.3013334274292,-6.994139194488525,-12.637310981750488,-0.4224504232406616
Female,1.813125,0.021899475,0.16347142269736842,2535.198644191006,2045.430274447477,5033.854166666667,140.74946432793422,-380.496826171875,36.17975997924805,-6.10253381729126,9.32474136352539,-3.238211154937744,6.295189380645752,-5.74807596206665,4.741846561431885,-4.936233043670654,6.398400783538818,-9.661443710327148,3.2071356773376465,-11.86266803741455,-8.420466423034668,-11.685355186462402,0.41164371371269226,-14.215262413024902,-4.277963161468506,-15.61249828338623,2.435612916946411
Female,1.813125,0.024352573,0.13036252741228072,2286.2278999447226,2065.1242007617784,4840.460526315789,141.31967782578909,-374.2027587890625,45.98707580566406,-0.5016664266586304,14.858207702636719,2.83559250831604,4.327020645141602,-6.35381555557251,7.350703239440918,-6.897871971130371,9.39113712310791,-5.7790703773498535,5.182327747344971,-13.868157386779785,-6.472960948944092,-13.300477981567383,-6.574206352233887,-11.514602661132812,-3.304558753967285,-18.833580017089844,-0.9207720756530762
Female,1.813125,0.022771478,0.18347382127192982,2523.5954792153407,2054.0858218788103,5056.743421052632,150.03346108695033,-371.6839904785156,36.70213317871094,-11.089887619018555,11.773089408874512,7.847678184509277,8.834832191467285,-7.658939361572266,4.505624294281006,-7.908356189727783,0.7624526619911194,-18.606714248657227,-0.03490142524242401,-19.019390106201172,-8.152437210083008,-15.29122257232666,-4.674293518066406,-15.025744438171387,-4.834864139556885,-13.959099769592285,0.981789231300354
Female,1.813125,0.020363236,0.20567776864035087,2313.781788884054,1802.2738702027432,4312.911184210527,190.85576943368326,-402.442626953125,46.4670524597168,-26.89583969116211,-2.4969704151153564,-10.045546531677246,-10.100504875183105,-16.25752830505371,2.489121198654175,-1.7529873847961426,4.12352180480957,-12.7188081741333,-2.311868190765381,-19.48023223876953,-10.106573104858398,-8.785775184631348,6.670842170715332,-3.4154255390167236,-5.391037464141846,-13.054924964904785,2.788173198699951
Female,1.813125,0.024947982,0.12389494243421052,2023.295177154202,1867.258448494665,4124.862938596491,148.69523363838408,-372.9067077636719,59.51122283935547,-2.433332681655884,16.038516998291016,-1.7612656354904175,3.0896942615509033,-8.98134994506836,5.624236583709717,-11.047918319702148,-7.044883728027344,-14.331205368041992,2.4829773902893066,-13.266529083251953,-11.024584770202637,-15.2805757522583,-6.679966449737549,-14.717455863952637,-5.021329879760742,-9.491710662841797,2.2559289932250977
Female,1.813125,0.03026998,0.10809861567982457,2015.5733421880918,1908.8396298772861,4071.1348684210525,146.64066098993413,-365.529296875,55.29365158081055,-1.9512385129928589,11.383462905883789,2.274214029312134,5.290397644042969,-5.139464378356934,12.337360382080078,-6.876974105834961,2.433023452758789,-10.515148162841797,-0.6986023783683777,-8.954894065856934,-4.8729352951049805,-18.242061614990234,-2.761814594268799,-5.543367385864258,1.6252412796020508,-8.265565872192383,-3.8638768196105957
Female,2.0538125,0.041874543,0.11780348557692308,1811.4829238598738,1829.798538063545,3814.0625,169.81694358743985,-403.9486083984375,53.04159927368164,-1.6682406663894653,13.626678466796875,-0.8183123469352722,-6.421512126922607,-1.762681245803833,-3.5224082469940186,-8.595542907714844,-1.995402216911316,-10.806842803955078,-6.539010047912598,-12.143291473388672,-9.332433700561523,-12.096725463867188,-6.0849151611328125,-6.295754432678223,-4.97804594039917,-9.323713302612305,-12.103500366210938
Female,2.0538125,0.040238757,0.15540865384615385,2061.3487193756982,1950.5402785633041,4326.201923076923,159.5650865202044,-399.2021179199219,47.09829330444336,2.3158881664276123,17.198348999023438,-1.4659361839294434,-6.513652324676514,-2.546365737915039,-2.1550862789154053,-6.813074588775635,-4.455362796783447,-12.023983001708984,-8.540688514709473,-7.591652870178223,-5.401747703552246,-13.759655952453613,-4.500524520874023,-7.879608631134033,-2.3609490394592285,-15.908206939697266,-6.922956943511963
Female,2.0538125,0.047315553,0.10664813701923077,1759.1448472184934,1891.2331413777208,3955.168269230769,147.84770703529443,-385.8679504394531,58.99418258666992,6.7235493659973145,18.377891540527344,-1.8721612691879272,-8.275164604187012,2.02767014503479,-2.437554121017456,-10.072211265563965,-1.9938896894454956,-13.695491790771484,-4.665593147277832,-14.635958671569824,-11.336250305175781,-17.02115821838379,-11.337882995605469,-14.758888244628906,-6.092880725860596,-12.675222396850586,-9.26322078704834
Female,2.0538125,0.045220394,0.12203275240384616,1879.7418280697586,1893.146911188224,4005.528846153846,151.40199119396365,-388.3970642089844,53.92074203491211,2.9896960258483887,19.79050064086914,1.1954618692398071,-8.846054077148438,-7.1367292404174805,-1.2273123264312744,-4.594847679138184,-4.783250331878662,-16.692256927490234,-9.857821464538574,-17.82262420654297,-6.939512729644775,-16.377426147460938,-5.73651123046875,-8.782989501953125,-7.691905975341797,-15.246575355529785,-9.819366455078125
Female,2.0538125,0.040114924,0.12928185096153846,1664.7916844576046,1763.2224607373566,3529.6875,169.85889119860184,-402.2098388671875,59.25936508178711,-3.3028361797332764,5.185793876647949,-6.393394947052002,-11.032124519348145,-8.124465942382812,-5.762724876403809,-5.307217597961426,1.712870717048645,-7.854161262512207,-9.528264045715332,-10.57275676727295,-7.9446916580200195,-14.104513168334961,-6.707120418548584,-12.394115447998047,-11.006367683410645,-13.237674713134766,-7.122103214263916
Female,2.0538125,0.046353873,0.10483022836538461,1640.4266784154895,1749.6875220730897,3437.860576923077,159.39605630970505,-386.4673156738281,62.608924865722656,-0.935788631439209,18.30211067199707,-4.156680107116699,-5.7434000968933105,-1.6269160509109497,-3.3025014400482178,-8.936310768127441,-7.075545310974121,-11.452940940856934,-8.835515022277832,-9.271675109863281,-4.6404547691345215,-11.617304801940918,-9.42817211151123,-12.369317054748535,-6.129493236541748,-10.884003639221191,-10.779716491699219
Female,2.0538125,0.05157921,0.12447415865384616,1774.569828977932,1811.2675646531598,3735.9375,193.57582268747976,-383.47601318359375,56.5627326965332,0.5646710991859436,13.779707908630371,-6.893124103546143,-10.220512390136719,-11.2844877243042,-10.795807838439941,-19.19721221923828,-6.759099006652832,-13.854049682617188,-13.814692497253418,-11.765350341796875,-2.760629653930664,-8.105148315429688,-1.6324405670166016,-4.975594997406006,-2.8887572288513184,-5.085494518280029,-5.419544219970703
Female,1.8876875,0.061256316,0.12183858580508475,1635.7308585051842,1586.9903338142597,3329.051906779661,176.44633426740458,-338.5093994140625,90.96582794189453,-17.986328125,2.708054780960083,-4.9866719245910645,-18.85182762145996,-23.137144088745117,-18.446836471557617,-6.278416156768799,-6.934266090393066,-16.64790916442871,-9.901836395263672,-21.90576171875,-13.331871032714844,-11.60137939453125,-4.72403621673584,-8.634371757507324,-7.660068035125732,-7.8146538734436035,-8.918587684631348
Female,1.8876875,0.056605145,0.14650092690677965,1920.6115427078796,1770.2968969067294,3990.73093220339,191.816534521601,-332.0400695800781,81.07936096191406,-20.183429718017578,-7.2759623527526855,-5.704585075378418,-18.06778335571289,-19.533184051513672,-12.246352195739746,-6.721282005310059,-10.198332786560059,-19.67555046081543,-6.565808296203613,-19.24931526184082,-12.058971405029297,-11.179101943969727,-4.364470481872559,-9.930191040039062,-5.152714252471924,-11.87665843963623,-6.156870365142822
Female,1.8876875,0.06378564,0.08869339247881355,1551.586385432841,1678.1585484105353,3396.054025423729,169.13015010909837,-328.8236999511719,94.19322967529297,-11.736119270324707,2.0998177528381348,1.4702508449554443,-10.512001037597656,-12.674114227294922,-12.028911590576172,-2.780506134033203,-5.437516689300537,-13.266451835632324,-2.851123332977295,-11.50156307220459,-8.181936264038086,-7.580533981323242,-0.3202125132083893,-9.648111343383789,-3.5785393714904785,-11.082015991210938,-7.914653778076172
Female,1.8876875,0.059617512,0.12384964247881355,1820.9289501717203,1744.4764382967614,3824.549788135593,160.5810304566388,-332.205810546875,81.64490509033203,-17.16002082824707,1.6418218612670898,-6.583155155181885,-13.044074058532715,-15.381709098815918,-11.796086311340332,-0.6845479607582092,-11.251121520996094,-19.60494041442871,-5.189967632293701,-19.117586135864258,-6.47344446182251,-8.804157257080078,-0.5944012403488159,-8.069156646728516,-8.104494094848633,-13.206283569335938,-8.076445579528809
Female,1.8876875,0.056885343,0.1501423463983051,1685.3559877174375,1610.34513296,3420.41843220339,173.04298108492134,-343.9071044921875,89.68476867675781,-21.92474937438965,-6.977534294128418,-8.144984245300293,-19.68331527709961,-23.396831512451172,-17.307226181030273,-4.823005676269531,-8.656972885131836,-14.964140892028809,-6.032042503356934,-15.1995849609375,-10.370787620544434,-10.996426582336426,-1.0593494176864624,-4.639275550842285,-7.33315372467041,-13.824461936950684,-7.702070236206055
Female,1.8876875,0.060012996,0.10783567266949153,1589.927357323251,1624.7583211079732,3280.852754237288,159.47425825199417,-330.9256896972656,93.22975158691406,-16.25722885131836,3.724001407623291,-2.4517719745635986,-14.88284683227539,-20.263731002807617,-19.629562377929688,-7.64941930770874,-10.989272117614746,-19.49953269958496,-8.421299934387207,-17.190937042236328,-8.882920265197754,-12.177428245544434,-3.2768805027008057,-2.9184415340423584,-8.502654075622559,-10.546157836914062,-6.394585132598877
Female,1.8876875,0.073167555,0.08814717955508475,1387.9647806172495,1547.6733336492346,2804.290254237288,172.4100003793414,-321.3560791015625,94.85627746582031,-13.453364372253418,3.253978729248047,-2.549771785736084,-12.445780754089355,-14.887833595275879,-14.903335571289062,-7.077044486999512,-14.972378730773926,-19.537883758544922,-14.769680976867676,-22.06778907775879,-10.329219818115234,-15.146937370300293,-4.117391109466553,-9.42586898803711,-9.380105018615723,-10.489466667175293,-6.249087810516357
Female,1.97125,0.050874677,0.12205456149193548,1756.7527372399122,1739.494075084197,3742.061491935484,163.2111131139422,-347.45013427734375,84.10909271240234,-14.308801651000977,4.570949077606201,-8.658458709716797,-13.273237228393555,-13.033161163330078,-0.7994206547737122,-7.957694053649902,-6.018054008483887,-17.11733055114746,-5.057952880859375,-22.4332218170166,-14.590513229370117,-13.212654113769531,-6.336984634399414,-11.59805965423584,-3.911989450454712,-10.462911605834961,-8.257978439331055
Female,1.97125,0.049495824,0.15281628024193547,2046.5183581313925,1863.171363499925,4282.258064516129,179.99345954114955,-347.1267395019531,71.748046875,-17.02637481689453,1.874801754951477,-2.4589481353759766,-13.374967575073242,-10.184722900390625,0.41818490624427795,-7.158832550048828,-0.6728717684745789,-13.832842826843262,-5.458696365356445,-28.79253578186035,-14.40816593170166,-10.68209457397461,-6.927494049072266,-8.448843955993652,-3.113227128982544,-14.283308982849121,-3.3496499061584473
Female,1.97125,0.055394348,0.12322013608870967,1840.2501007860837,1812.7927326959366,3965.3477822580644,149.58173976758883,-345.62860107421875,81.23535919189453,-11.369153022766113,7.718078136444092,-0.02157391980290413,-16.300369262695312,-11.791841506958008,-2.860765218734741,-6.672336578369141,-0.4659114480018616,-11.30429458618164,-3.0196666717529297,-17.037376403808594,-15.740026473999023,-5.098255634307861,-3.5409646034240723,-8.090925216674805,-2.56195068359375,-13.690523147583008,-5.334676742553711
Female,1.97125,0.054708216,0.13073336693548387,1891.1273259063714,1818.681300854677,4060.1058467741937,162.33942551366508,-339.79498291015625,76.05368041992188,-14.150117874145508,8.220580101013184,0.42326754331588745,-15.349478721618652,-13.945535659790039,-0.5571276545524597,-7.1131181716918945,-3.646790027618408,-14.207106590270996,-5.925906181335449,-20.384464263916016,-14.755438804626465,-12.064067840576172,-0.5900918841362,-6.49423360824585,-1.3715752363204956,-16.26328468322754,-8.71346664428711
Female,1.97125,0.047638483,0.1482721144153226,1839.2252038094161,1715.4659470417862,3727.9485887096776,187.12253896086807,-364.74749755859375,80.1231918334961,-25.152402877807617,0.2364358901977539,-7.8229899406433105,-21.96454620361328,-22.727031707763672,-3.918120861053467,-5.871588706970215,-5.794763088226318,-9.465063095092773,-6.972621440887451,-19.06655502319336,-9.999041557312012,-13.189396858215332,1.7872314453125,-7.223608493804932,-5.4379563331604,-10.827885627746582,-1.7498060464859009
Female,1.97125,0.052362394,0.1095797631048387,1687.939358805995,1698.1482057793687,3485.5090725806454,158.8659866922172,-343.18316650390625,81.5191421508789,-17.439388275146484,7.572259902954102,-3.13486647605896,-15.79206371307373,-14.4579496383667,-2.858957529067993,-5.55491828918457,-2.0147414207458496,-9.309332847595215,-6.157824993133545,-16.658248901367188,-13.045403480529785,-12.096158027648926,-5.346363544464111,-7.524392127990723,-8.504149436950684,-14.554939270019531,-6.622866153717041
Female,1.97125,0.061942276,0.11092647429435484,1698.4421916350252,1753.475387433198,3588.2056451612902,157.91150306727482,-333.65447998046875,79.36127471923828,-12.009160041809082,4.1548333168029785,-0.15755775570869446,-14.828625679016113,-12.452949523925781,-2.6534483432769775,-8.236602783203125,-5.6318840980529785,-17.155319213867188,-10.571905136108398,-20.045181274414062,-12.692830085754395,-12.970699310302734,-3.3445186614990234,-6.73090934753418,-3.363616943359375,-9.579351425170898,-4.679481029510498
Female,1.792375,0.03025629,0.17727179276315788,2281.1823754543716,1989.5894176401075,4677.083333333333,154.54695714604304,-362.4413757324219,62.903236389160156,-5.360357761383057,-7.1465067863464355,-13.142508506774902,-19.138427734375,-22.863794326782227,-4.035240650177002,-11.25549030303955,3.872382164001465,-23.76949691772461,5.330908298492432,-19.851537704467773,-13.960780143737793,-10.709944725036621,4.698715686798096,-5.7210001945495605,-2.0055296421051025,-12.103721618652344,-5.953059196472168
